x:  0.7 , xnext:  0.63
x:  0.664512158667 , xnext:  0.668807248952
x:  0.668807248952 , xnext:  0.664512338104
x:  0.664512338104 , xnext:  0.668807071835
x:  0.668807071835 , xnext:  0.664512517496
x:  0.664512517496 , xnext:  0.668806894762
x:  0.668806894762 , xnext:  0.664512696843
x:  0.664512696843 , xnext:  0.668806717733
x:  0.668806717733 , xnext:  0.664512876145
x:  0.664512876145 , xnext:  0.668806540747
x:  0.668806540747 , xnext:  0.664513055403
x:  0.664513055403 , xnext:  0.668806363806
x:  0.668806363806 , xnext:  0.664513234616
x:  0.664513234616 , xnext:  0.668806186909
x:  0.668806186909 , xnext:  0.664513413784
x:  0.664513413784 , xnext:  0.668806010056
x:  0.668806010056 , xnext:  0.664513592907
x:  0.664513592907 , xnext:  0.668805833246
x:  0.668805833246 , xnext:  0.664513771986
x:  0.664513771986 , xnext:  0.668805656481
x:  0.668805656481 , xnext:  0.66451395102
x:  0.66451395102 , xnext:  0.668805479759
x:  0.668805479759 , xnext:  0.66451413001
x:  0.66451413001 , xnext:  0.668805303081
x:  0.668805303081 , xnext:  0.664514308955
x:  0.664514308955 , xnext:  0.668805126447
x:  0.668805126447 , xnext:  0.664514487855
x:  0.664514487855 , xnext:  0.668804949857
x:  0.668804949857 , xnext:  0.664514666711
x:  0.664514666711 , xnext:  0.668804773311
x:  0.668804773311 , xnext:  0.664514845523
x:  0.664514845523 , xnext:  0.668804596808
x:  0.668804596808 , xnext:  0.66451502429
x:  0.66451502429 , xnext:  0.668804420349
x:  0.668804420349 , xnext:  0.664515203012
x:  0.664515203012 , xnext:  0.668804243934
x:  0.668804243934 , xnext:  0.66451538169
x:  0.66451538169 , xnext:  0.668804067562
x:  0.668804067562 , xnext:  0.664515560323
x:  0.664515560323 , xnext:  0.668803891235
x:  0.668803891235 , xnext:  0.664515738912
x:  0.664515738912 , xnext:  0.668803714951
x:  0.668803714951 , xnext:  0.664515917457
x:  0.664515917457 , xnext:  0.66880353871
x:  0.66880353871 , xnext:  0.664516095957
x:  0.664516095957 , xnext:  0.668803362513
x:  0.668803362513 , xnext:  0.664516274412
x:  0.664516274412 , xnext:  0.66880318636
x:  0.66880318636 , xnext:  0.664516452824
x:  0.664516452824 , xnext:  0.668803010251
x:  0.668803010251 , xnext:  0.664516631191
x:  0.664516631191 , xnext:  0.668802834185
x:  0.668802834185 , xnext:  0.664516809513
x:  0.664516809513 , xnext:  0.668802658163
x:  0.668802658163 , xnext:  0.664516987792
x:  0.664516987792 , xnext:  0.668802482184
x:  0.668802482184 , xnext:  0.664517166026
x:  0.664517166026 , xnext:  0.668802306249
x:  0.668802306249 , xnext:  0.664517344215
x:  0.664517344215 , xnext:  0.668802130357
x:  0.668802130357 , xnext:  0.664517522361
x:  0.664517522361 , xnext:  0.668801954509
x:  0.668801954509 , xnext:  0.664517700462
x:  0.664517700462 , xnext:  0.668801778704
x:  0.668801778704 , xnext:  0.664517878519
x:  0.664517878519 , xnext:  0.668801602943
x:  0.668801602943 , xnext:  0.664518056532
x:  0.664518056532 , xnext:  0.668801427225
x:  0.668801427225 , xnext:  0.664518234501
x:  0.664518234501 , xnext:  0.66880125155
x:  0.66880125155 , xnext:  0.664518412425
x:  0.664518412425 , xnext:  0.668801075919
x:  0.668801075919 , xnext:  0.664518590305
x:  0.664518590305 , xnext:  0.668800900332
x:  0.668800900332 , xnext:  0.664518768141
x:  0.664518768141 , xnext:  0.668800724788
x:  0.668800724788 , xnext:  0.664518945934
x:  0.664518945934 , xnext:  0.668800549287
x:  0.668800549287 , xnext:  0.664519123681
x:  0.664519123681 , xnext:  0.668800373829
x:  0.668800373829 , xnext:  0.664519301385
x:  0.664519301385 , xnext:  0.668800198415
x:  0.668800198415 , xnext:  0.664519479045
x:  0.664519479045 , xnext:  0.668800023044
x:  0.668800023044 , xnext:  0.664519656661
x:  0.664519656661 , xnext:  0.668799847717
x:  0.668799847717 , xnext:  0.664519834233
x:  0.664519834233 , xnext:  0.668799672432
x:  0.668799672432 , xnext:  0.66452001176
x:  0.66452001176 , xnext:  0.668799497191
x:  0.668799497191 , xnext:  0.664520189244
x:  0.664520189244 , xnext:  0.668799321993
x:  0.668799321993 , xnext:  0.664520366684
x:  0.664520366684 , xnext:  0.668799146839
x:  0.668799146839 , xnext:  0.66452054408
x:  0.66452054408 , xnext:  0.668798971727
x:  0.668798971727 , xnext:  0.664520721431
x:  0.664520721431 , xnext:  0.668798796659
x:  0.668798796659 , xnext:  0.664520898739
x:  0.664520898739 , xnext:  0.668798621634
x:  0.668798621634 , xnext:  0.664521076003
x:  0.664521076003 , xnext:  0.668798446652
x:  0.668798446652 , xnext:  0.664521253224
x:  0.664521253224 , xnext:  0.668798271713
x:  0.668798271713 , xnext:  0.6645214304
x:  0.6645214304 , xnext:  0.668798096818
x:  0.668798096818 , xnext:  0.664521607532
x:  0.664521607532 , xnext:  0.668797921965
x:  0.668797921965 , xnext:  0.664521784621
x:  0.664521784621 , xnext:  0.668797747155
x:  0.668797747155 , xnext:  0.664521961666
x:  0.664521961666 , xnext:  0.668797572389
x:  0.668797572389 , xnext:  0.664522138667
x:  0.664522138667 , xnext:  0.668797397665
x:  0.668797397665 , xnext:  0.664522315624
x:  0.664522315624 , xnext:  0.668797222985
x:  0.668797222985 , xnext:  0.664522492538
x:  0.664522492538 , xnext:  0.668797048348
x:  0.668797048348 , xnext:  0.664522669407
x:  0.664522669407 , xnext:  0.668796873753
x:  0.668796873753 , xnext:  0.664522846233
x:  0.664522846233 , xnext:  0.668796699202
x:  0.668796699202 , xnext:  0.664523023016
x:  0.664523023016 , xnext:  0.668796524693
x:  0.668796524693 , xnext:  0.664523199754
x:  0.664523199754 , xnext:  0.668796350228
x:  0.668796350228 , xnext:  0.664523376449
x:  0.664523376449 , xnext:  0.668796175805
x:  0.668796175805 , xnext:  0.664523553101
x:  0.664523553101 , xnext:  0.668796001425
x:  0.668796001425 , xnext:  0.664523729708
x:  0.664523729708 , xnext:  0.668795827088
x:  0.668795827088 , xnext:  0.664523906273
x:  0.664523906273 , xnext:  0.668795652794
x:  0.668795652794 , xnext:  0.664524082793
x:  0.664524082793 , xnext:  0.668795478543
x:  0.668795478543 , xnext:  0.66452425927
x:  0.66452425927 , xnext:  0.668795304335
x:  0.668795304335 , xnext:  0.664524435703
x:  0.664524435703 , xnext:  0.668795130169
x:  0.668795130169 , xnext:  0.664524612093
x:  0.664524612093 , xnext:  0.668794956047
x:  0.668794956047 , xnext:  0.66452478844
x:  0.66452478844 , xnext:  0.668794781967
x:  0.668794781967 , xnext:  0.664524964742
x:  0.664524964742 , xnext:  0.668794607929
x:  0.668794607929 , xnext:  0.664525141002
x:  0.664525141002 , xnext:  0.668794433935
x:  0.668794433935 , xnext:  0.664525317218
x:  0.664525317218 , xnext:  0.668794259983
x:  0.668794259983 , xnext:  0.66452549339
x:  0.66452549339 , xnext:  0.668794086074
x:  0.668794086074 , xnext:  0.664525669519
x:  0.664525669519 , xnext:  0.668793912208
x:  0.668793912208 , xnext:  0.664525845605
x:  0.664525845605 , xnext:  0.668793738384
x:  0.668793738384 , xnext:  0.664526021647
x:  0.664526021647 , xnext:  0.668793564603
x:  0.668793564603 , xnext:  0.664526197646
x:  0.664526197646 , xnext:  0.668793390865
x:  0.668793390865 , xnext:  0.664526373601
x:  0.664526373601 , xnext:  0.668793217169
x:  0.668793217169 , xnext:  0.664526549513
x:  0.664526549513 , xnext:  0.668793043516
x:  0.668793043516 , xnext:  0.664526725382
x:  0.664526725382 , xnext:  0.668792869905
x:  0.668792869905 , xnext:  0.664526901207
x:  0.664526901207 , xnext:  0.668792696337
x:  0.668792696337 , xnext:  0.66452707699
x:  0.66452707699 , xnext:  0.668792522812
x:  0.668792522812 , xnext:  0.664527252729
x:  0.664527252729 , xnext:  0.668792349329
x:  0.668792349329 , xnext:  0.664527428424
x:  0.664527428424 , xnext:  0.668792175888
x:  0.668792175888 , xnext:  0.664527604077
x:  0.664527604077 , xnext:  0.66879200249
x:  0.66879200249 , xnext:  0.664527779686
x:  0.664527779686 , xnext:  0.668791829135
x:  0.668791829135 , xnext:  0.664527955252
x:  0.664527955252 , xnext:  0.668791655822
x:  0.668791655822 , xnext:  0.664528130775
x:  0.664528130775 , xnext:  0.668791482551
x:  0.668791482551 , xnext:  0.664528306254
x:  0.664528306254 , xnext:  0.668791309323
x:  0.668791309323 , xnext:  0.664528481691
x:  0.664528481691 , xnext:  0.668791136138
x:  0.668791136138 , xnext:  0.664528657084
x:  0.664528657084 , xnext:  0.668790962994
x:  0.668790962994 , xnext:  0.664528832434
x:  0.664528832434 , xnext:  0.668790789893
x:  0.668790789893 , xnext:  0.664529007742
x:  0.664529007742 , xnext:  0.668790616835
x:  0.668790616835 , xnext:  0.664529183006
x:  0.664529183006 , xnext:  0.668790443818
x:  0.668790443818 , xnext:  0.664529358227
x:  0.664529358227 , xnext:  0.668790270844
x:  0.668790270844 , xnext:  0.664529533405
x:  0.664529533405 , xnext:  0.668790097913
x:  0.668790097913 , xnext:  0.66452970854
x:  0.66452970854 , xnext:  0.668789925024
x:  0.668789925024 , xnext:  0.664529883632
x:  0.664529883632 , xnext:  0.668789752176
x:  0.668789752176 , xnext:  0.664530058681
x:  0.664530058681 , xnext:  0.668789579372
x:  0.668789579372 , xnext:  0.664530233687
x:  0.664530233687 , xnext:  0.668789406609
x:  0.668789406609 , xnext:  0.66453040865
x:  0.66453040865 , xnext:  0.668789233889
x:  0.668789233889 , xnext:  0.66453058357
x:  0.66453058357 , xnext:  0.668789061211
x:  0.668789061211 , xnext:  0.664530758447
x:  0.664530758447 , xnext:  0.668788888575
x:  0.668788888575 , xnext:  0.664530933281
x:  0.664530933281 , xnext:  0.668788715981
x:  0.668788715981 , xnext:  0.664531108073
x:  0.664531108073 , xnext:  0.668788543429
x:  0.668788543429 , xnext:  0.664531282821
x:  0.664531282821 , xnext:  0.66878837092
x:  0.66878837092 , xnext:  0.664531457527
x:  0.664531457527 , xnext:  0.668788198452
x:  0.668788198452 , xnext:  0.66453163219
x:  0.66453163219 , xnext:  0.668788026027
x:  0.668788026027 , xnext:  0.66453180681
x:  0.66453180681 , xnext:  0.668787853644
x:  0.668787853644 , xnext:  0.664531981387
x:  0.664531981387 , xnext:  0.668787681303
x:  0.668787681303 , xnext:  0.664532155922
x:  0.664532155922 , xnext:  0.668787509003
x:  0.668787509003 , xnext:  0.664532330413
x:  0.664532330413 , xnext:  0.668787336746
x:  0.668787336746 , xnext:  0.664532504862
x:  0.664532504862 , xnext:  0.668787164531
x:  0.668787164531 , xnext:  0.664532679268
x:  0.664532679268 , xnext:  0.668786992358
x:  0.668786992358 , xnext:  0.664532853632
x:  0.664532853632 , xnext:  0.668786820227
x:  0.668786820227 , xnext:  0.664533027953
x:  0.664533027953 , xnext:  0.668786648138
x:  0.668786648138 , xnext:  0.664533202231
x:  0.664533202231 , xnext:  0.668786476091
x:  0.668786476091 , xnext:  0.664533376466
x:  0.664533376466 , xnext:  0.668786304086
x:  0.668786304086 , xnext:  0.664533550659
x:  0.664533550659 , xnext:  0.668786132122
x:  0.668786132122 , xnext:  0.66453372481
x:  0.66453372481 , xnext:  0.668785960201
x:  0.668785960201 , xnext:  0.664533898917
x:  0.664533898917 , xnext:  0.668785788321
x:  0.668785788321 , xnext:  0.664534072982
x:  0.664534072982 , xnext:  0.668785616484
x:  0.668785616484 , xnext:  0.664534247005
x:  0.664534247005 , xnext:  0.668785444688
x:  0.668785444688 , xnext:  0.664534420985
x:  0.664534420985 , xnext:  0.668785272934
x:  0.668785272934 , xnext:  0.664534594922
x:  0.664534594922 , xnext:  0.668785101221
x:  0.668785101221 , xnext:  0.664534768817
x:  0.664534768817 , xnext:  0.668784929551
x:  0.668784929551 , xnext:  0.664534942669
x:  0.664534942669 , xnext:  0.668784757922
x:  0.668784757922 , xnext:  0.664535116479
x:  0.664535116479 , xnext:  0.668784586335
x:  0.668784586335 , xnext:  0.664535290247
x:  0.664535290247 , xnext:  0.66878441479
x:  0.66878441479 , xnext:  0.664535463972
x:  0.664535463972 , xnext:  0.668784243287
x:  0.668784243287 , xnext:  0.664535637654
x:  0.664535637654 , xnext:  0.668784071825
x:  0.668784071825 , xnext:  0.664535811294
x:  0.664535811294 , xnext:  0.668783900405
x:  0.668783900405 , xnext:  0.664535984892
x:  0.664535984892 , xnext:  0.668783729027
x:  0.668783729027 , xnext:  0.664536158448
x:  0.664536158448 , xnext:  0.66878355769
x:  0.66878355769 , xnext:  0.664536331961
x:  0.664536331961 , xnext:  0.668783386395
x:  0.668783386395 , xnext:  0.664536505431
x:  0.664536505431 , xnext:  0.668783215141
x:  0.668783215141 , xnext:  0.66453667886
x:  0.66453667886 , xnext:  0.66878304393
x:  0.66878304393 , xnext:  0.664536852246
x:  0.664536852246 , xnext:  0.668782872759
x:  0.668782872759 , xnext:  0.664537025589
x:  0.664537025589 , xnext:  0.668782701631
x:  0.668782701631 , xnext:  0.664537198891
x:  0.664537198891 , xnext:  0.668782530544
x:  0.668782530544 , xnext:  0.66453737215
x:  0.66453737215 , xnext:  0.668782359498
x:  0.668782359498 , xnext:  0.664537545367
x:  0.664537545367 , xnext:  0.668782188494
x:  0.668782188494 , xnext:  0.664537718542
x:  0.664537718542 , xnext:  0.668782017531
x:  0.668782017531 , xnext:  0.664537891674
x:  0.664537891674 , xnext:  0.66878184661
x:  0.66878184661 , xnext:  0.664538064764
x:  0.664538064764 , xnext:  0.668781675731
x:  0.668781675731 , xnext:  0.664538237813
x:  0.664538237813 , xnext:  0.668781504893
x:  0.668781504893 , xnext:  0.664538410819
x:  0.664538410819 , xnext:  0.668781334096
x:  0.668781334096 , xnext:  0.664538583782
x:  0.664538583782 , xnext:  0.668781163341
x:  0.668781163341 , xnext:  0.664538756704
x:  0.664538756704 , xnext:  0.668780992627
x:  0.668780992627 , xnext:  0.664538929584
x:  0.664538929584 , xnext:  0.668780821954
x:  0.668780821954 , xnext:  0.664539102421
x:  0.664539102421 , xnext:  0.668780651323
x:  0.668780651323 , xnext:  0.664539275217
x:  0.664539275217 , xnext:  0.668780480733
x:  0.668780480733 , xnext:  0.66453944797
x:  0.66453944797 , xnext:  0.668780310185
x:  0.668780310185 , xnext:  0.664539620682
x:  0.664539620682 , xnext:  0.668780139678
x:  0.668780139678 , xnext:  0.664539793351
x:  0.664539793351 , xnext:  0.668779969212
x:  0.668779969212 , xnext:  0.664539965978
x:  0.664539965978 , xnext:  0.668779798788
x:  0.668779798788 , xnext:  0.664540138564
x:  0.664540138564 , xnext:  0.668779628404
x:  0.668779628404 , xnext:  0.664540311107
x:  0.664540311107 , xnext:  0.668779458062
x:  0.668779458062 , xnext:  0.664540483609
x:  0.664540483609 , xnext:  0.668779287762
x:  0.668779287762 , xnext:  0.664540656068
x:  0.664540656068 , xnext:  0.668779117502
x:  0.668779117502 , xnext:  0.664540828486
x:  0.664540828486 , xnext:  0.668778947284
x:  0.668778947284 , xnext:  0.664541000861
x:  0.664541000861 , xnext:  0.668778777107
x:  0.668778777107 , xnext:  0.664541173195
x:  0.664541173195 , xnext:  0.668778606971
x:  0.668778606971 , xnext:  0.664541345487
x:  0.664541345487 , xnext:  0.668778436876
x:  0.668778436876 , xnext:  0.664541517737
x:  0.664541517737 , xnext:  0.668778266822
x:  0.668778266822 , xnext:  0.664541689945
x:  0.664541689945 , xnext:  0.66877809681
x:  0.66877809681 , xnext:  0.664541862112
x:  0.664541862112 , xnext:  0.668777926838
x:  0.668777926838 , xnext:  0.664542034237
x:  0.664542034237 , xnext:  0.668777756908
x:  0.668777756908 , xnext:  0.664542206319
x:  0.664542206319 , xnext:  0.668777587019
x:  0.668777587019 , xnext:  0.664542378361
x:  0.664542378361 , xnext:  0.66877741717
x:  0.66877741717 , xnext:  0.66454255036
x:  0.66454255036 , xnext:  0.668777247363
x:  0.668777247363 , xnext:  0.664542722318
x:  0.664542722318 , xnext:  0.668777077597
x:  0.668777077597 , xnext:  0.664542894233
x:  0.664542894233 , xnext:  0.668776907872
x:  0.668776907872 , xnext:  0.664543066108
x:  0.664543066108 , xnext:  0.668776738188
x:  0.668776738188 , xnext:  0.66454323794
x:  0.66454323794 , xnext:  0.668776568544
x:  0.668776568544 , xnext:  0.664543409731
x:  0.664543409731 , xnext:  0.668776398942
x:  0.668776398942 , xnext:  0.66454358148
x:  0.66454358148 , xnext:  0.668776229381
x:  0.668776229381 , xnext:  0.664543753188
x:  0.664543753188 , xnext:  0.668776059861
x:  0.668776059861 , xnext:  0.664543924854
x:  0.664543924854 , xnext:  0.668775890381
x:  0.668775890381 , xnext:  0.664544096478
x:  0.664544096478 , xnext:  0.668775720942
x:  0.668775720942 , xnext:  0.664544268061
x:  0.664544268061 , xnext:  0.668775551545
x:  0.668775551545 , xnext:  0.664544439602
x:  0.664544439602 , xnext:  0.668775382188
x:  0.668775382188 , xnext:  0.664544611102
x:  0.664544611102 , xnext:  0.668775212872
x:  0.668775212872 , xnext:  0.66454478256
x:  0.66454478256 , xnext:  0.668775043597
x:  0.668775043597 , xnext:  0.664544953977
x:  0.664544953977 , xnext:  0.668774874362
x:  0.668774874362 , xnext:  0.664545125352
x:  0.664545125352 , xnext:  0.668774705169
x:  0.668774705169 , xnext:  0.664545296686
x:  0.664545296686 , xnext:  0.668774536016
x:  0.668774536016 , xnext:  0.664545467978
x:  0.664545467978 , xnext:  0.668774366904
x:  0.668774366904 , xnext:  0.664545639229
x:  0.664545639229 , xnext:  0.668774197833
x:  0.668774197833 , xnext:  0.664545810438
x:  0.664545810438 , xnext:  0.668774028802
x:  0.668774028802 , xnext:  0.664545981606
x:  0.664545981606 , xnext:  0.668773859812
x:  0.668773859812 , xnext:  0.664546152732
x:  0.664546152732 , xnext:  0.668773690863
x:  0.668773690863 , xnext:  0.664546323817
x:  0.664546323817 , xnext:  0.668773521954
x:  0.668773521954 , xnext:  0.664546494861
x:  0.664546494861 , xnext:  0.668773353087
x:  0.668773353087 , xnext:  0.664546665864
x:  0.664546665864 , xnext:  0.668773184259
x:  0.668773184259 , xnext:  0.664546836825
x:  0.664546836825 , xnext:  0.668773015473
x:  0.668773015473 , xnext:  0.664547007745
x:  0.664547007745 , xnext:  0.668772846727
x:  0.668772846727 , xnext:  0.664547178623
x:  0.664547178623 , xnext:  0.668772678022
x:  0.668772678022 , xnext:  0.66454734946
x:  0.66454734946 , xnext:  0.668772509357
x:  0.668772509357 , xnext:  0.664547520256
x:  0.664547520256 , xnext:  0.668772340733
x:  0.668772340733 , xnext:  0.664547691011
x:  0.664547691011 , xnext:  0.668772172149
x:  0.668772172149 , xnext:  0.664547861724
x:  0.664547861724 , xnext:  0.668772003606
x:  0.668772003606 , xnext:  0.664548032397
x:  0.664548032397 , xnext:  0.668771835103
x:  0.668771835103 , xnext:  0.664548203028
x:  0.664548203028 , xnext:  0.668771666641
x:  0.668771666641 , xnext:  0.664548373618
x:  0.664548373618 , xnext:  0.668771498219
x:  0.668771498219 , xnext:  0.664548544166
x:  0.664548544166 , xnext:  0.668771329838
x:  0.668771329838 , xnext:  0.664548714674
x:  0.664548714674 , xnext:  0.668771161497
x:  0.668771161497 , xnext:  0.66454888514
x:  0.66454888514 , xnext:  0.668770993197
